PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT
27723757,Jin Y,European,NR,"U.S., NR"
27487801,Wu S,Other admixed ancestry,NR,China
27454463,Jones AV,European,NR,NR
27668658,Iotchkova V,European,NR,"U.S., Germany, U.K., Greece, Italy"
27798627,Barban N,European,NR,"U.S., Australia, Austria, Germany, Netherlands, Denmark, Estonia, Finland, Iceland, Norway, Sweden, U.K., Croatia, Greece, Italy, NR"
27798627,Barban N,European,NR,"Australia, Austria, Germany, Netherlands, Denmark, Estonia, Finland, Iceland, Norway, Sweden, U.K., Croatia, Greece, Italy, NR, U.S."
27798624,Eppinga RN,Asian unspecified,NR,U.K.
27798624,Eppinga RN,African unspecified,NR,U.K.
27798624,Eppinga RN,Other,NR,U.K.
27798624,Eppinga RN,European,U.K.,NR
27798624,Eppinga RN,European,NR,"U.S., Iceland, Netherlands"
27802415,Salvi E,African American or Afro-Caribbean,NR,U.S.
27798627,Barban N,European,NR,"U.S., Australia, Austria, Germany, Netherlands, Denmark, Estonia, Finland, Iceland, Norway, Sweden, U.K., Croatia, Greece, Italy, NR"
26503814,Hardin M,African American or Afro-Caribbean,NR,U.S.
27777418,Wong ML,Hispanic or Latin American,Mexico,U.S.
27770449,Tamm R,European,NR,"Germany, Estonia"
27797806,Muller SH,European,NR,"U.S., Canada, Germany, Austria"
27770636,Mez J,African American or Afro-Caribbean,NR,U.S.
27764096,Hoffmann TJ,European,NR,U.S.
27764096,Hoffmann TJ,Hispanic or Latin American,NR,U.S.
27764096,Hoffmann TJ,African American or Afro-Caribbean,NR,U.S.
27764105,Lemmela S,European,NR,Finland
27764105,Lemmela S,European,NR,Finland
27890468,van Hulzen KJE,European,NR,NR
27890468,van Hulzen KJE,NR,NR,NR
27980656,Justice AE,Hispanic or Latin American,NR,U.S.
27890468,van Hulzen KJE,"NR, European",NR,NR
27890468,van Hulzen KJE,European,NR,NR
27890468,van Hulzen KJE,NR,NR,NR
27749845,Lesseur C,"NR, European",NR,"Argentina, Sweden, U.S., Poland, Cuba, Czech Republic, Brazil, Italy, Russian Federation, Netherlands, Romania, Greece, Canada, Germany, U.K., Croatia, Spain, Slovakia, France, Republic of Ireland, Norway"
27749845,Lesseur C,NR,NR,NR
27749845,Lesseur C,European,NR,"Argentina, Sweden, U.S., Poland, Cuba, Czech Republic, Brazil, Italy, Russian Federation, Netherlands, Romania, Greece, Canada, Germany, U.K., Croatia, Spain, Slovakia, France, Republic of Ireland, Norway"
27749845,Lesseur C,European,NR,"Argentina, Sweden, U.S., Poland, Cuba, Czech Republic, Brazil, Italy, Russian Federation, Netherlands, Romania, Greece, Canada, Germany, U.K., Croatia, Spain, Slovakia, France, Republic of Ireland, Norway"
27749845,Lesseur C,NR,NR,NR
27764800,Cox DG,European,NR,France
27764800,Cox DG,European,NR,France
27680694,Horikoshi M,European,NR,"U.S., Australia, Germany, Netherlands, Switzerland, Denmark, Finland, U.K., Greece, Spain"
27680694,Horikoshi M,Other admixed ancestry,NR,Netherlands
27680694,Horikoshi M,African American or Afro-Caribbean,NR,U.S.
27680694,Horikoshi M,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,Netherlands
27680694,Horikoshi M,European,NR,"Denmark, Germany, Finland, Greece"
27680694,Horikoshi M,Asian unspecified,NR,Philippines
27680694,Horikoshi M,Other,NR,Netherlands
27723756,Wang J,European,NR,Germany
27723756,Wang J,European,NR,Germany
27723756,Wang J,European,NR,Germany
27723779,Gong J,European,NR,"U.S., Australia, Canada, Germany, NR, France"
27723779,Gong J,European,NR,"U.S., Australia, Canada, Germany, NR, France"
27723809,Matsunami K,East Asian,NR,Japan
27723809,Matsunami K,East Asian,NR,NR
27723758,Bronson PG,European,NR,NR
27758888,Ingle JN,African American or Afro-Caribbean,NR,NR
27758888,Ingle JN,European,NR,NR
27758888,Ingle JN,Asian unspecified,NR,NR
28364478,Sulkava S,European,NR,Finland
28364478,Sulkava S,European,NR,Finland
27704462,Moura Rodrigues R,European,NR,Spain
27704462,Moura Rodrigues R,Hispanic or Latin American,NR,Brazil
27701424,Castano-Betancourt MC,European,NR,"U.S., U.K., NR"
27701424,Castano-Betancourt MC,NR,NR,"U.S., Netherlands, U.K."
27702941,Cornelis MC,European,NR,"Sweden, U.K."
27702941,Cornelis MC,European,NR,Switzerland
27702941,Cornelis MC,European,NR,Switzerland
27702941,Cornelis MC,European,NR,"Germany, U.K."
27702942,Tang CS,European,NR,"U.S., Italy, Netherlands, Spain, France"
27694927,Vijayakrishnan J,NR,NR,NR
27694927,Vijayakrishnan J,European,NR,Germany
27694959,Bonder MJ,European,NR,Netherlands
27694991,Adams HH,European,NR,NR
27694991,Adams HH,European,NR,NR
27694991,Adams HH,"East Asian, Asian unspecified",NR,NR
27694959,Bonder MJ,European,NR,Netherlands
27694959,Bonder MJ,European,NR,Netherlands
27702941,Cornelis MC,European,NR,Switzerland
27702941,Cornelis MC,European,NR,"Sweden, Germany, U.K."
27702941,Cornelis MC,European,NR,Switzerland
27702941,Cornelis MC,European,NR,"Germany, U.K."
27618448,Liu C,South Asian,NR,"Bangladesh, Pakistan"
27618448,Liu C,European,NR,"U.S., Germany, Netherlands, Iceland"
27618448,Liu C,African American or Afro-Caribbean,NR,U.S.
27618448,Liu C,Hispanic or Latin American,NR,U.S.
27618448,Liu C,European,NR,"France, Germany, Netherlands, Denmark, Finland, Republic of Ireland, Norway, Sweden, U.K., Greece, Italy, Spain, NR"
27618448,Liu C,Hispanic or Latin American,NR,U.S.
27618448,Liu C,European,NR,"Germany, Netherlands, Denmark, Finland, Republic of Ireland, Norway, Sweden, U.K., Greece, Italy, Spain, France, NR"
27618448,Liu C,South Asian,NR,"Bangladesh, Pakistan"
27618448,Liu C,European,NR,"U.S., Germany, Netherlands, Iceland"
27618448,Liu C,European,NR,"France, Germany, Netherlands, Denmark, Finland, Republic of Ireland, Norway, Sweden, U.K., Greece, Italy, Spain, NR"
27618448,Liu C,South Asian,NR,"Bangladesh, Pakistan"
27618448,Liu C,European,NR,"U.S., Germany, Netherlands, Iceland"
27618448,Liu C,Hispanic or Latin American,NR,U.S.
27618447,Surendran P,European,NR,"U.S., Germany, Netherlands, Denmark, Estonia, Finland, Sweden, U.K., Croatia, NR"
27618447,Surendran P,European,NR,NR
27618447,Surendran P,South Asian,NR,U.K.
27618447,Surendran P,African American or Afro-Caribbean,NR,NR
27618447,Surendran P,South Asian,NR,"Bangladesh, Pakistan"
27618447,Surendran P,Hispanic or Latin American,NR,NR
27618447,Surendran P,African American or Afro-Caribbean,NR,NR
27618447,Surendran P,European,NR,"Germany, Netherlands, Denmark, Estonia, U.S., Finland, Sweden, U.K., Croatia, NR"
27618447,Surendran P,South Asian,NR,"Bangladesh, Pakistan"
27618447,Surendran P,European,NR,NR
27618447,Surendran P,Hispanic or Latin American,NR,NR
27618447,Surendran P,African American or Afro-Caribbean,NR,NR
27618447,Surendran P,European,NR,"U.S., Germany, Netherlands, Denmark, Estonia, Finland, Sweden, U.K., Croatia, NR"
27618447,Surendran P,South Asian,NR,"Bangladesh, Pakistan"
27618447,Surendran P,European,NR,NR
27618447,Surendran P,African American or Afro-Caribbean,NR,NR
27696742,Yau MS,European,NR,U.S.
27618448,Liu C,European,NR,"U.S., Germany, Netherlands, Iceland"
27769005,Nassan M,European,NR,U.S.
27670397,Reyes-Gibby CC,European,NR,U.S.
27659466,van der Harst P,African American or Afro-Caribbean,NR,U.S.
27659466,van der Harst P,European,NR,"U.S., Italy, Netherlands, Germany, U.K., Croatia, Republic of Ireland"
27659466,van der Harst P,European,NR,Netherlands
27659466,van der Harst P,European,NR,"U.S., Italy, Netherlands, Germany, U.K., Croatia, Republic of Ireland"
27659466,van der Harst P,European,NR,Netherlands
27659466,van der Harst P,European,NR,"U.S., Italy, Netherlands, Germany, U.K., Croatia, Republic of Ireland"
27659466,van der Harst P,African American or Afro-Caribbean,NR,U.S.
27659466,van der Harst P,South Asian,NR,U.K.
27659466,van der Harst P,European,NR,"U.S., Italy, Netherlands, Germany, U.K., Croatia, Republic of Ireland"
27659466,van der Harst P,European,NR,Netherlands
27670767,Chang SW,European,NR,"Puerto Rico, U.S."
27670767,Chang SW,Hispanic or Latin American,NR,"Puerto Rico, U.S."
27670767,Chang SW,African American or Afro-Caribbean,NR,"Puerto Rico, U.S."
27669169,Chang IS,East Asian,NR,China
27665939,Liang KH,East Asian,NR,Taiwan
27669027,Boueiz A,NR,NR,NR
27669027,Boueiz A,European,NR,U.S.
27669027,Boueiz A,African American or Afro-Caribbean,NR,U.S.
27671213,Petros Z,Sub-Saharan African,NR,Ethiopia
27671502,Blokland GAM,European,NR,NR
27664181,Kawamura R,East Asian,NR,Japan
27656889,Alemany S,European,NR,NR
27656708,Zhang W,NR,NR,U.S.
27656708,Zhang W,European,NR,NR
27656708,Zhang W,South Asian,NR,NR
27656708,Zhang W,European,NR,U.K.
27650483,Kramer HJ,Hispanic or Latin American,NR,U.S.
27647854,Sandholm N,European,NR,"Finland, Sweden"
27647854,Sandholm N,European,NR,Finland
27647854,Sandholm N,NR,NR,NR
27647854,Sandholm N,European,NR,"Finland, Sweden"
27647854,Sandholm N,NR,NR,"Poland, U.K., Austria"
27647854,Sandholm N,European,NR,"Finland, Sweden"
27647854,Sandholm N,NR,NR,"Poland, U.K., Austria"
27647854,Sandholm N,NR,NR,NR
27647854,Sandholm N,NR,NR,"Poland, U.K., Austria"
27647854,Sandholm N,NR,NR,NR
27647854,Sandholm N,NR,NR,"Poland, U.K., Austria"
27647854,Sandholm N,European,NR,Finland
27647854,Sandholm N,NR,NR,NR
27647854,Sandholm N,NR,NR,"Poland, U.K., Austria"
27647854,Sandholm N,NR,NR,"Poland, U.K., Austria"
27647854,Sandholm N,NR,NR,NR
27632927,Einarsdottir E,European,NR,Finland
27632927,Einarsdottir E,European,NR,Finland
27632927,Einarsdottir E,European,NR,Finland
27629369,Gao J,African American or Afro-Caribbean,NR,U.S.
27629369,Gao J,Hispanic or Latin American,NR,U.S.
27639821,Scherag A,European,NR,Germany
27639821,Scherag A,NR,NR,NR
27629369,Gao J,European,NR,U.S.
27629369,Gao J,African American or Afro-Caribbean,NR,U.S.
27629369,Gao J,NR,NR,U.S.
27629369,Gao J,Hispanic or Latin American,NR,U.S.
27629369,Gao J,NR,NR,U.S.
27623749,Hwang JY,East Asian,NR,Republic of Korea
27629089,Sailer A,European,NR,"U.S., Italy, Netherlands, Portugal, Germany, U.K., Spain, Austria, Denmark"
27623284,Verma SS,African unspecified,NR,U.S.
27623284,Verma SS,European,NR,U.S.
27623284,Verma SS,Other,NR,U.S.
27622933,Li QS,European,NR,NR
27622933,Li QS,European,NR,NR
27622933,Li QS,European,NR,NR
27622933,Li QS,European,NR,NR
27622933,Li QS,European,NR,NR
27622933,Li QS,European,NR,NR
27622933,Li QS,European,NR,NR
27622933,Li QS,European,NR,NR
27622933,Li QS,European,NR,NR
27618452,Ehret GB,European,NR,NR
27618452,Ehret GB,European,NR,U.K.
27618452,Ehret GB,European,NR,NR
27618452,Ehret GB,European,NR,U.K.
28173075,Niu N,East Asian,NR,NR
28173075,Niu N,European,NR,NR
27643478,Powers A,African American or Afro-Caribbean,NR,U.S.
27611488,Almoguera B,African American or Afro-Caribbean,NR,U.S.
27611488,Almoguera B,European,NR,U.S.
27611488,Almoguera B,African American or Afro-Caribbean,NR,U.S.
27611488,Almoguera B,European,NR,U.S.
27601451,Sanders AE,Hispanic or Latin American,NR,U.S.
27601451,Sanders AE,European,NR,U.S.
27601451,Sanders AE,African American or Afro-Caribbean,NR,U.S.
27476799,Nielson CM,European,NR,"U.S., Iceland"
27476799,Nielson CM,NR,NR,"U.S., Iceland"
27612410,van der Plaat DA,NR,NR,Netherlands
27595289,Goyal RK,European,NR,NR
28171663,Huo D,Sub-Saharan African,NR,"Nigeria, Niger"
28171663,Huo D,African American or Afro-Caribbean,NR,U.S.
28171663,Huo D,African American or Afro-Caribbean,NR,U.S.
28171663,Huo D,Sub-Saharan African,NR,"Nigeria, Niger"
28171663,Huo D,Sub-Saharan African,NR,"Nigeria, Niger"
28171663,Huo D,African American or Afro-Caribbean,NR,U.S.
27587472,Postmus I,European,NR,"U.S., Netherlands, U.K., NR, Republic of Ireland"
27587472,Postmus I,European,NR,"U.S., Iceland, Netherlands"
27500523,Zhou K,European,NR,"U.S., NR"
27500523,Zhou K,African American or Afro-Caribbean,NR,U.S.
27500523,Zhou K,Asian unspecified,NR,U.S.
27500523,Zhou K,Hispanic or Latin American,NR,U.S.
27588450,Mahajan A,European,NR,"Sweden, U.S., Australia"
27588450,Mahajan A,Hispanic or Latin American,NR,U.S.
27576016,Zhao B,European,NR,U.S.
28580392,Taylor KC,African American or Afro-Caribbean,NR,U.S.
27564568,Liu C,European,NR,NR
27564568,Liu C,African unspecified,NR,NR
27564568,Liu C,Hispanic or Latin American,NR,NR
27564568,Liu C,Asian unspecified,NR,NR
27564568,Liu C,NR,NR,NR
27560520,Shaffer JR,European,NR,U.S.
27560520,Shaffer JR,European,NR,U.S.
27560520,Shaffer JR,European,NR,U.S.
27560520,Shaffer JR,European,NR,U.S.
27560520,Shaffer JR,European,NR,U.S.
27560520,Shaffer JR,European,NR,U.S.
27560520,Shaffer JR,European,NR,U.S.
27558924,Kim HS,East Asian,NR,Republic of Korea
27558924,Kim HS,East Asian,NR,"Republic of Korea, Japan"
27559109,Bustamante M,European,NR,"U.K., Norway"
27559109,Bustamante M,European,NR,"U.S., Netherlands, Germany, U.K."
27559109,Bustamante M,European,NR,"U.K., Spain"
27559109,Bustamante M,European,NR,"U.S., Netherlands, U.K., Spain"
27545300,Hao J,East Asian,NR,China
27545300,Hao J,East Asian,NR,China
27568811,Marinelli M,European,NR,"Finland, Spain"
27568811,Marinelli M,European,NR,"Netherlands, Germany, U.K., Spain"
27539887,Chahal HS,European,NR,U.S.
27529621,Otowa T,East Asian,NR,Japan
27529621,Otowa T,East Asian,NR,Japan
27527254,Gharahkhani P,European,NR,"Australia, Germany, U.K."
27527254,Gharahkhani P,European,NR,"Australia, Germany, U.K."
27527254,Gharahkhani P,European,NR,"Australia, Germany, U.K."
27506219,Wang W,East Asian,NR,China
27503288,Song IW,East Asian,NR,China
27503288,Song IW,East Asian,NR,China
27494321,Jones SE,NR,NR,NR
27494321,Jones SE,European,NR,U.K.
27494321,Jones SE,European,NR,U.K.
27494321,Jones SE,European,NR,U.K.
27494321,Jones SE,NR,NR,NR
27490719,Bacelis J,European,NR,Norway
27490719,Bacelis J,European,NR,Norway
27485664,Bonfiglio F,"NR, European",NR,"Finland, Sweden, U.K."
27545685,Biernacka JM,NR,NR,U.S.
27488534,Patel YM,European,NR,U.S.
27488534,Patel YM,Hispanic or Latin American,NR,U.S.
27492634,Du Y,European,NR,U.S.
27271309,Li C,East Asian,NR,China
27479909,Hyde CL,European,NR,NR
27479909,Hyde CL,European,NR,NR
27271309,Li C,East Asian,NR,China
27271309,Li C,East Asian,NR,U.S.
27271309,Li C,East Asian,NR,China
27579533,Zhang M,European,NR,NR
27579533,Zhang M,NR,NR,"U.S., Australia, Canada"
27492634,Du Y,European,NR,U.S.
27492634,Du Y,European,U.S.,NR
27492634,Du Y,NR,NR,U.S.
27271309,Li C,East Asian,NR,China
27271309,Li C,East Asian,NR,U.S.
27455349,Minster RL,Oceanian,Samoa,Samoa
27455349,Minster RL,Oceanian,NR,"American Samoa, Samoa"
27455348,van Rheenen W,European,NR,"U.S., Belgium, France, Germany, Netherlands, Switzerland, Finland, Republic of Ireland, Sweden, U.K., Italy, Portugal, Spain"
26202629,Johnson EO,European,NR,U.S.
27439200,Nieuwenhuis MA,NR,NR,Netherlands
27439200,Nieuwenhuis MA,European,NR,"U.S., Germany, U.K., Austria"
27439200,Nieuwenhuis MA,NR,NR,NR
27515689,Kerns SL,European,NR,"U.S., Canada, Spain"
27515689,Kerns SL,European,NR,"U.S., Canada, Spain"
27515689,Kerns SL,European,NR,"U.S., Canada, Spain"
27436580,Cui Q,East Asian,NR,"Singapore, China"
27436580,Cui Q,East Asian,NR,China
27424934,Choi HJ,East Asian,NR,Republic of Korea
27424934,Choi HJ,European,NR,U.S.
27424934,Choi HJ,East Asian,NR,Republic of Korea
27424934,Choi HJ,East Asian,NR,China
27424934,Choi HJ,European,NR,U.S.
27416945,Walford GA,European,NR,"Finland, Sweden, U.S., Germany"
27416945,Walford GA,European,NR,"Finland, Sweden, U.S., Italy, Netherlands, Montenegro, Greece, Germany, U.K., Switzerland, Spain, Austria, Serbia, France, Republic of Ireland, Denmark"
27416945,Walford GA,European,NR,"Finland, Sweden, U.S., Germany"
27416945,Walford GA,European,NR,"Finland, Sweden, U.S., Italy, Netherlands, Montenegro, Greece, Germany, U.K., Switzerland, Spain, Austria, Serbia, France, Republic of Ireland, Denmark"
27412988,Tise CG,European,NR,U.S.
27400856,Legge SE,European,NR,U.K.
27400856,Legge SE,NR,NR,NR
27412012,Lamina C,European,NR,"Italy, Austria"
27412012,Lamina C,European,NR,"Finland, U.S., Germany, Switzerland"
27402877,Hill-Burns EM,European,NR,U.S.
27402877,Hill-Burns EM,European,NR,NR
27399966,Morris DL,East Asian,NR,"China, China, Hong Kong SAR"
27399966,Morris DL,East Asian,NR,China
27399966,Morris DL,European,NR,NR
27399966,Morris DL,European,NR,NR
27402877,Hill-Burns EM,European,NR,U.S.
27402877,Hill-Burns EM,European,NR,NR
27387956,Murk W,European,NR,"Germany, Switzerland, Austria"
27387956,Murk W,European,NR,"Germany, Switzerland"
27387956,Murk W,NR,NR,"Sweden, Australia, Russian Federation, Netherlands, U.K., France"
27397699,Pei YF,European,NR,NR
27397699,Pei YF,East Asian,NR,NR
27397699,Pei YF,Hispanic or Latin American,NR,NR
27523435,Mosteller M,"European, Hispanic or Latin American, African unspecified, Asian unspecified, Native American, Other",NR,NR
27002377,Irvin MR,European,NR,U.S.
27002377,Irvin MR,Hispanic or Latin American,NR,U.S.
27002377,Irvin MR,African American or Afro-Caribbean,NR,U.S.
27363682,Mitchell JS,European,NR,"U.S., Germany, Netherlands, Iceland, Norway, Sweden, U.K."
27002377,Irvin MR,European,NR,U.S.
27002377,Irvin MR,Hispanic or Latin American,NR,U.S.
27002377,Irvin MR,Hispanic or Latin American,NR,U.S.
27002377,Irvin MR,African American or Afro-Caribbean,NR,U.S.
27002377,Irvin MR,Hispanic or Latin American,NR,U.S.
27002377,Irvin MR,African American or Afro-Caribbean,NR,U.S.
27362418,Zhang H,European,NR,"U.S., NR"
27347659,Vaysse A,European,NR,U.S.
27354352,Han MR,East Asian,NR,"Republic of Korea, Japan"
27354352,Han MR,East Asian,NR,"Republic of Korea, China, Japan"
27325353,Matteini AM,European,NR,"U.S., Iceland, Italy, NR"
27325353,Matteini AM,NR,NR,NR
27325353,Matteini AM,European,NR,"Australia, U.S., Germany, Iceland, U.K., Italy, NR"
27322543,Gormley P,European,NR,"Finland, Sweden, U.S., Iceland, Netherlands, U.K., Estonia, Norway, Denmark"
27386562,Andlauer TF,European,NR,Germany
27311723,Pei YF,African American or Afro-Caribbean,NR,U.S.
27311723,Pei YF,European,NR,U.S.
27315593,Lang M,European,NR,Germany
27296613,Salinas YD,Asian unspecified,NR,U.S.
27296613,Salinas YD,African American or Afro-Caribbean,NR,U.S.
27296613,Salinas YD,European,NR,U.S.
27296613,Salinas YD,African American or Afro-Caribbean,NR,U.S.
27286809,Ligthart S,NR,NR,NR
27286809,Ligthart S,NR,NR,NR
28025368,Janicki PK,"African American or Afro-Caribbean, European, Hispanic or Latin American",NR,U.S.
28025368,Janicki PK,"African American or Afro-Caribbean, European, Hispanic or Latin American",NR,U.S.
27286809,Ligthart S,NR,NR,NR
27285765,Chen D,European,NR,Sweden
27285765,Chen D,European,NR,Sweden
27262462,Teerlink CC,European,NR,"Finland, U.S., Australia, Germany, U.K."
27236921,Rautanen A,African unspecified,NR,Kenya
27236921,Rautanen A,African unspecified,NR,Kenya
27304844,Khong JJ,European,NR,Australia
27244555,Li Y,East Asian,China,China
27244555,Li Y,East Asian,China,China
28090565,Tsai EA,European,NR,U.S.
27225129,Okbay A,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Italy, Netherlands, Greece, Belgium, Germany, U.K., Croatia, Switzerland, Estonia, Austria, Norway, Denmark"
27519822,Power RA,European,NR,"Iceland, Germany, Switzerland, Denmark"
27519822,Power RA,East Asian,NR,China
27519822,Power RA,NR,NR,"Sweden, U.S., U.K."
27519822,Power RA,"NR, European, East Asian",NR,"Sweden, U.S., Iceland, China, Germany, U.K., Switzerland, Denmark"
27203581,Sousa I,European,NR,Portugal
27195708,Scott WR,South Asian,"India, Sri Lanka, Pakistan, Bangladesh",U.K.
